FASTA ID,Accession ID,Sample ID,Year,Country,Clade Designation,Native/Invasive,Latitude,Longitude,County/State,City/Town,Haplotype,Urban/Rural Habitat,Breeding habitat,Type of Collection
C1aSud167_Sudan,ERR13695868,C1aSud167,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud168_Sudan,ERR13667008,C1aSud168,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud171_Sudan,ERR13667009,C1aSud171,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap1,Urban,NA,Adult
C1aSud174_Sudan,ERR13695870,C1aSud174,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud175_Sudan,ERR13695871,C1aSud175,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud176_Sudan,ERR13695872,C1aSud176,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Urban,NA,Adult
C1aSud177_Sudan,ERR13695873,C1aSud177,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Urban,NA,Adult
C1aSud178_Sudan,ERR13695874,C1aSud178,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Urban,NA,Adult
C1aSud179_Sudan,ERR13695875,C1aSud179,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Urban,NA,Adult
C1aSud181_Sudan,ERR13695876,C1aSud181,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Urban,NA,Adult
C1aSud199_Sudan,ERR13667012,C1aSud199,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud200_Sudan,ERR13667013,C1aSud200,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud201_Sudan,ERR13667014,C1aSud201,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud202_Sudan,ERR13695887,C1aSud202,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud203_Sudan,ERR13667015,C1aSud203,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud204_Sudan,ERR13667016,C1aSud204,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud205_Sudan,ERR13695888,C1aSud205,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud206_Sudan,ERR13695889,C1aSud206,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud207_Sudan,ERR13695890,C1aSud207,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud208_Sudan,ERR13667017,C1aSud208,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud209_Sudan,ERR13667018,C1aSud209,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud210_Sudan,ERR13667019,C1aSud210,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud211_Sudan,ERR13667020,C1aSud211,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud213_Sudan,ERR13695891,C1aSud213,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud214_Sudan,ERR13667021,C1aSud214,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud216_Sudan,ERR13667022,C1aSud216,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,NA,Urban,NA,Adult
C1aSud217_Sudan,ERR13667023,C1aSud217,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud218_Sudan,ERR13667024,C1aSud218,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud220_Sudan,ERR13667025,C1aSud220,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud221_Sudan,ERR13685892,C1aSud221,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud222_Sudan,ERR13667026,C1aSud222,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud223_Sudan,ERR13667027,C1aSud223,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud224_Sudan,ERR13667028,C1aSud224,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud225_Sudan,ERR13695893,C1aSud225,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud226_Sudan,ERR13695894,C1aSud226,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud227_Sudan,ERR13695895,C1aSud227,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud228_Sudan,ERR13695896,C1aSud228,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud229_Sudan,ERR13695897,C1aSud229,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud230_Sudan,ERR13695898,C1aSud230,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud231_Sudan,ERR13667029,C1aSud231,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud232_Sudan,ERR13667030,C1aSud232,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
Plate1_A2_Sudan,ERR13667044,Plate1_A2,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate1_A4_Sudan,ERR13667045,Plate1_A4,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate1_B3_Sudan,ERR13667046,Plate1_B3,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap1,Urban,NA,Adult
Plate1_D2_Sudan,ERR13667047,Plate1_D2,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate1_D3_Sudan,ERR13667048,Plate1_D3,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap1,Urban,NA,Adult
Plate1_E12_Sudan,ERR13667049,Plate1_E12,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate1_E2_Sudan,ERR13667051,Plate1_E2,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate1_G2_Sudan,ERR13667052,Plate1_G2,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate1_H10_Sudan,ERR13667053,Plate1_H10,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
Plate1_H12_Sudan,ERR13667054,Plate1_H12,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate1_H2_Sudan,ERR13667055,Plate1_H2,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
Plate2_A10_Sudan,ERR13667056,Plate2_A10,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
Plate2_A3_Sudan,ERR13667057,Plate2_A3,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
Plate2_A6_Sudan,ERR13667058,Plate2_A6,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
Plate2_B1_Sudan,ERR13667060,Plate2_B1,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate2_B4_Sudan,ERR13667062,Plate2_B4,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
Plate2_B5_Sudan,ERR13667063,Plate2_B5,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
Plate2_B6_Sudan,ERR13667064,Plate2_B6,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
Plate2_C2_Sudan,ERR13667066,Plate2_C2,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate2_D2_Sudan,ERR13667067,Plate2_D2,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate2_E2_Sudan,ERR13667070,Plate2_E2,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate2_F2_Sudan,ERR13667073,Plate2_F2,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
Plate2_G4_Sudan,ERR13667076,Plate2_G4,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
Plate2_H5_Sudan,ERR13667077,Plate2_H5,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
Plate2_H9_Sudan,ERR13667078,Plate2_H9,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap2,Urban,NA,Adult
C1aSud182_Sudan,ERR13695877,C1aSud182,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud184_Sudan,ERR13695878,C1aSud184,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud185_Sudan,ERR13695879,C1aSud185,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud186_Sudan,ERR13667010,C1aSud186,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud187_Sudan,ERR13695880,C1aSud187,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud188_Sudan,ERR13695881,C1aSud188,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Urban,NA,Adult
C1aSud190_Sudan,ERR13695882,C1aSud190,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud191_Sudan,ERR13667011,C1aSud191,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud193_Sudan,ERR13695883,C1aSud193,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud195_Sudan,ERR13695884,C1aSud195,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud196_Sudan,ERR13695885,C1aSud196,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
C1aSud198_Sudan,ERR13695886,C1aSud198,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud234_Sudan,ERR13695899,MuzSud234,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud236_Sudan,ERR13695900,MuzSud236,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud237_Sudan,ERR13695901,MuzSud237,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud238_Sudan,ERR13667039,MuzSud238,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud239_Sudan,ERR13667040,MuzSud239,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud240_Sudan,ERR13695902,MuzSud240,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud241_Sudan,ERR13695903,MuzSud241,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud244_Sudan,ERR13667041,MuzSud244,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud245_Sudan,ERR13667042,MuzSud245,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud246_Sudan,ERR13667043,MuzSud246,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MuzSud247_Sudan,ERR13695905,MuzSud247,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
MuzSud248_Sudan,ERR13695906,MuzSud248,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Ubran,NA,Adult
MuzSud249_Sudan,ERR13695907,MuzSud249,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Ubran,NA,Adult
MuzSud250_Sudan,ERR13695908,MuzSud250,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Ubran,NA,Adult
Plate2_A9_Sudan,ERR13667059,Plate2_A9,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Urban,NA,Adult
Plate2_B11_Sudan,ERR13667061,Plate2_B11,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
Plate2_B8_Sudan,ERR13667065,Plate2_B8,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Urban,NA,Adult
Plate2_D8_Sudan,ERR13667068,Plate2_D8,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Urban,NA,Adult
Plate2_E12_Sudan,ERR13667069,Plate2_E12,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
Plate2_E7_Sudan,ERR13667071,Plate2_E7,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
Plate2_F12_Sudan,ERR13667072,Plate2_F12,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap1,Urban,NA,Adult
Plate2_F8_Sudan,ERR13667074,Plate2_F8,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
Plate2_G11_Sudan,ERR13667075,Plate2_G11,2023,Sudan,Major,Invasive ,19.6387626,37.1906463,Red Sea,Port of Sudan,Hap2,Urban,NA,Adult
MK170098_UnitedArabEmirates,MK170098,MK170098,2018,United Arab Emirates,Major,Native,24.175,55.74,Abu Dhabi,NA,Hap1,Urban,Artificial,Adult
S220017_Yemen,PP387837,S220017,2021,Yemen,Major,Invasive,14.12026,43.19066,Al Hudaydah,NA,Hap3,Urban ,Artificial,Immature
S220366_Yemen,NA,S220366,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Artificial,Immature
S220635_Yemen,PP387838,S220635,2021,Yemen,Major,Invasive,14.12026,43.19066,Al Hudaydah,NA,Hap19,Urban ,Artificial,Immature
S220699_Yemen,PP752283,S220699,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Cement pond,Immature
S220705_Yemen,NA,S220705,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Cement pond,Immature
S220708_Yemen,NA,S220708,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Plastic bottle,Immature
S220713_Yemen,NA,S220713,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Cement pond,Immature
S220715_Yemen,NA,S220715,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Plastic bottle,Immature
S220716_Yemen,NA,S220716,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Cement pond,Immature
S220717_Yemen,NA,S220717,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Plastic bottle,Immature
S220718_Yemen,NA,S220718,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Hadramout,Al Mukulla,Hap3,Urban ,Cement pond,Immature
S220721_Yemen,NA,S220721,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220723_Yemen,NA,S220723,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220724_Yemen,NA,S220724,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220727_Yemen,NA,S220727,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220728_Yemen,NA,S220728,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220753_Yemen,NA,S220753,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220757_Yemen,NA,S220757,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220778_Yemen,NA,S220778,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220779_Yemen,NA,S220779,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220780_Yemen,NA,S220780,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220781_Yemen,NA,S220781,2021,Yemen,Major,Invasive,12.78652104,45.01848534,Aden,Dar Sa'ad,Hap3,Urban ,Cement pond,Immature
S220832_Yemen,PP752284,S220832,2021,Yemen,Major,Invasive,14.54943803,49.12458937,Al Mahra,Sayhut,Hap14,Urban,Artificial,Immature
S220851_Yemen,NA,S220851,2021,Yemen,Major,Invasive,13.05807429,44.88331316,Lahj,Tuban,Hap3,Urban,Artificial,Immature
S220852_Yemen,NA,S220852,2021,Yemen,Major,Invasive,13.05807429,44.88331316,Lahj,Tuban,Hap3,Urban,Artificial,Immature
S220853_Yemen,NA,S220853,2021,Yemen,Major,Invasive,13.05807429,44.88331316,Lahj,Tuban,Hap3,Urban,Artificial,Immature
S220855_Yemen,NA,S220855,2021,Yemen,Major,Invasive,13.05807429,44.88331316,Lahj,Tuban,Hap3,Urban,Artificial,Immature
YemH1_Yemen,OM865140,YemH1,2021,Yemen,Major,Invasive,NA,NA,Aden,NA,Hap2,Urban ,Artificial,Immature
S220831_Yemen,NA,S220831,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artifical,Immature
S220833_Yemen,NA,S220833,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220834_Yemen,NA,S220834,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220835_Yemen,NA,S220835,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220836_Yemen,NA,S220836,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220837_Yemen,NA,S220837,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220838_Yemen,NA,S220838,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220839_Yemen,NA,S220839,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220840_Yemen,NA,S220840,2022,Yemen,Major,Invasive,15.202806,51.20175,Al Mahra,Sayhut,Hap3,Urban,Artificial,Immature
S220841_Yemen,NA,S220841,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artifical,Immature
S220842_Yemen,NA,S220842,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220843_Yemen,NA,S220843,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220844_Yemen,NA,S220844,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220845_Yemen,NA,S220845,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220846_Yemen,NA,S220846,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220847_Yemen,NA,S220847,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220848_Yemen,NA,S220848,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220849_Yemen,NA,S220849,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
S220850_Yemen,NA,S220850,2022,Yemen,Major,Invasive,13.841611,47.59567,Shabwah,Rodoom,Hap3,Rural,Artificial,Immature
Yem002_Yemen,ERR13695910,Yem002,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yem006_Yemen,ERR13695911,Yem006,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yem008_Yemen,ERR13695912,Yem008,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yem011_Yemen,ERR13695913,Yem011,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yem012_Yemen,ERR13695914,Yem012,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_01_Yemen,ERR13818271,Yeme_A_01,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_02_Yemen,ERR13818272,Yeme_A_02,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_03_Yemen,ERR13818273,Yeme_A_03,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_04_Yemen,ERR13818274,Yeme_A_04,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_05_Yemen,ERR13818275,Yeme_A_05,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_06_Yemen,ERR13818276,Yeme_A_06,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_08_Yemen,ERR13818277,Yeme_A_08,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_09_Yemen,ERR13818278,Yeme_A_09,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_10_Yemen,ERR13818279,Yeme_A_10,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_11_Yemen,ERR13818280,Yeme_A_11,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_12_Yemen,ERR13818281,Yeme_A_12,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_13_Yemen,ERR13818282,Yeme_A_13,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_14_Yemen,ERR13818283,Yeme_A_14,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_15_Yemen,ERR13818284,Yeme_A_15,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_17_Yemen,ERR13818285,Yeme_A_17,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
Yeme_A_19_Yemen,ERR13818286,Yeme_A_19,2023,Yemen,Major,Invasive,12.79,45.02,Aden City,Aden,Hap3,Urban,NA,Adult
